www.frys.com,5647-Batteries,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5648-Batteries - Photo,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5649-Books,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5650-Cables & Connectivity,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5651-Calendars & Planners,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5652-Car Security & Safety Systems,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5653-Card Stock & Construction Paper,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5654-Cell Phone Cases,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5655-Cell Phone Screen Protectors,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5656-Cleaning Kits,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5657-Disposals,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5658-Home Automation Accessories,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5659-Home Automation Controllers,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5660-Locks,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5661-Phones & Communications,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5662-Portable Audio Cases & Covers,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5663-Programming,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5664-Reference,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5665-Remote Controls,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5666-Routers,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5667-Sound Bars,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5668-Switches,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5669-Tablet Screen Protection,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5670-Telephone Accessories,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5672-headphone,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5673-iPad Cables & Adapters,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
www.frys.com,5674-iPad Cleaning Kits,"//*[@id=""ProductAttributes""]/ui/li[1]/text()",Frys.com #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[3]/text()",UPC #,TRUE,"//*[@id=""ProductAttributes""]/ui/li[4]/text()",Model #,TRUE
